Date,market_sam,closing_sam,yesterday_sam,high_sam,low_sam,volume_sam,price_du,closing_sp,open_sp,high_sp,low_sp,closing_dji,open_dji,high_dji,low_dji,volume_dji,closing_cny,open_cny,high_cny,low_cny,change_cny,closing_jpy,open_jpy,high_jpy,low_jpy,change_jpy,closing_usd,open_usd,high_usd,low_usd,closing_sh,open_sh,high_sh,low_sh,volume_sh,price_kospi,yesterday_kospi,change_kospi,volume_kospi,money_kospi
2019-03-27,44750.0,45350.0,100.0,45600.0,44250.0,9568081.0,66.92,2805.37,2819.72,2825.56,2787.72,25625.59,25676.34,25758.17,25425.27,270340000.0,169.35,169.13,169.45,168.86,0.12,10.3085,10.2668,10.3298,10.2583,0.41,1139.24,1135.87,1139.94,1133.85,3022.72,3012.26,3022.76,2987.77,29140000000,277.28,-0.32,-0.12,67025000,3060000000000.0
2019-03-26,45500.0,45250.0,-250.0,45700.0,44900.0,9729811.0,66.97,2818.46,2812.66,2829.87,2803.99,25657.73,25649.56,25796.29,25544.78,305110000.0,169.14,168.84,169.24,168.64,0.18,10.2668,10.3019,10.3217,10.2453,-0.34,1135.87,1132.86,1136.55,1130.9,2997.1,3057.56,3062.69,2988.49,35350000000,277.6,0.15,0.05,63997000,2970000000000.0
2019-03-25,45300.0,45500.0,-1050.0,45650.0,44800.0,8699728.0,66.89,2798.36,2796.01,2809.79,2785.02,25516.83,25490.72,25603.27,25372.26,303120000.0,168.84,169.06,169.38,168.69,-0.16,10.302,10.3419,10.365,10.2802,-0.32,1132.86,1135.82,1137.3,1132.0,3043.03,3058.8,3087.0,3041.95,38030000000,277.45,-5.68,-2.01,75966000,3030000000000.0
2019-03-22,46850.0,46550.0,700.0,47000.0,46250.0,12535911.0,66.9,2800.71,2844.52,2846.16,2800.47,25502.32,25844.65,25877.01,25501.45,386510000.0,169.11,168.39,169.5,168.32,0.4,10.3353,10.1829,10.3727,10.174,1.5,1136.11,1128.41,1138.74,1127.93,3104.15,3100.73,3107.28,3064.88,36480000000,283.13,0.75,0.27,81481000,3630000000000.0
2019-03-21,44600.0,45850.0,1800.0,46250.0,44050.0,21138016.0,67.09,2854.88,2819.72,2860.31,2817.38,25962.51,25688.44,26009.9,25657.78,335250000.0,168.44,168.23,169.14,168.0,0.14,10.1828,10.1725,10.2348,10.1586,0.1,1128.41,1126.05,1130.87,1124.51,3101.45,3094.12,3125.02,3086.85,41430000000,282.38,2.46,0.88,96296000,4800000000000.0
2019-03-20,43800.0,44050.0,150.0,44200.0,43100.0,9846242.0,67.34,2824.23,2831.34,2843.54,2812.43,25745.67,25867.79,25929.52,25670.63,321980000.0,168.21,168.53,169.0,167.85,-0.17,10.1725,10.1538,10.1835,10.1217,0.19,1126.05,1130.89,1132.9,1123.7,3090.64,3084.17,3102.52,3053.45,35860000000,279.92,0.1,0.04,60422000,2810000000000.0
2019-03-19,43750.0,43900.0,200.0,43900.0,43550.0,7609563.0,67.05,2832.57,2840.76,2852.42,2823.27,25887.38,25987.87,26109.68,25814.92,342250000.0,168.5,168.71,168.98,168.11,-0.12,10.1537,10.1648,10.1962,10.1341,-0.1,1130.96,1132.52,1134.3,1128.6,3090.97,3099.9,3113.43,3076.36,35090000000,279.82,-0.11,-0.04,54876000,2570000000000.0
2019-03-18,43950.0,43700.0,-500.0,44150.0,43450.0,8188876.0,67.02,2832.94,2822.61,2835.41,2821.99,25914.1,25801.88,25924.77,25785.66,303170000.0,168.71,169.06,169.43,168.43,-0.27,10.1639,10.187999999999999,10.1961,10.1366,-0.25,1132.52,1135.05,1137.43,1131.0,3096.42,3027.8,3096.42,3009.51,39780000000,279.93,0.06,0.02,59848000,2820000000000.0
2019-03-15,43800.0,44200.0,350.0,44250.0,43700.0,16814163.0,66.87,2822.48,2810.79,2830.73,2810.79,25848.87,25720.96,25927.91,25649.7,616910000.0,169.16,169.0,169.66,168.47,0.08,10.1889,10.1725,10.2209,10.137,0.16,1135.7,1136.42,1140.31,1132.45,3021.75,3000.88,3048.12,2999.43,34120000000,279.87,3.23,1.17,114183000,4780000000000.0
2019-03-13,44250.0,43850.0,-800.0,44450.0,43700.0,8108343.0,67.18,2810.92,2799.78,2821.24,2799.78,25702.89,25637.23,25776.49,25571.31,331410000.0,168.56,168.19,169.1,168.04,0.21,10.1695,10.1328,10.2058,10.1262,0.36,1130.5,1128.44,1134.66,1127.5,3026.95,3062.33,3065.29,3013.93,45320000000,276.0,-1.73,-0.62,60338000,2750000000000.0
2019-03-12,44300.0,44650.0,1000.0,44950.0,44150.0,11431977.0,66.63,2791.52,2787.34,2798.32,2786.73,25554.66,25600.3,25675.44,25522.17,312520000.0,168.21,168.17,168.63,167.71,-0.02,10.1328,10.1774,10.1858,10.1214,-0.43,1128.44,1131.77,1132.69,1127.4,3060.31,3049.08,3093.39,3029.9,51120000000,277.73,2.67,0.97,61975000,2900000000000.0
2019-03-11,44400.0,43650.0,-150.0,44450.0,43650.0,10717408.0,66.59,2783.3,2747.61,2784.0,2747.61,25650.88,25208.0,25661.63,25208.0,309790000.0,168.25,168.81,169.31,168.16,-0.26,10.1765,10.2066,10.2538,10.1694,-0.23,1131.77,1134.1,1137.4,1131.1,3026.99,2969.08,3028.25,2963.58,42620000000,275.06,0.22,0.08,61391000,2820000000000.0
2019-03-08,44450.0,43800.0,-650.0,44800.0,43800.0,7729069.0,66.02,2743.07,2730.79,2744.13,2722.27,25450.24,25347.38,25466.14,25252.46,270500000.0,168.69,169.0,169.34,168.4,-0.18,10.2002,10.1695,10.2674,10.1508,0.3,1133.9,1134.87,1138.03,1132.16,2969.86,3038.34,3075.05,2969.58,57790000000,274.84,-4.03,-1.45,70894000,3260000000000.0
2019-03-07,43400.0,44450.0,450.0,44950.0,43400.0,11049749.0,66.43,2748.93,2766.53,2767.25,2739.09,25473.23,25645.45,25645.45,25352.55,289140000.0,169.0,168.12,169.16,167.94,0.52,10.1695,10.096,10.1816,10.0899,0.73,1134.87,1128.38,1135.9,1126.8,3106.42,3103.67,3129.94,3074.98,58380000000,278.87,-0.98,-0.35,77142000,3570000000000.0
2019-03-06,44000.0,44000.0,-250.0,44300.0,43700.0,10202544.0,66.13,2771.45,2790.27,2790.27,2768.69,25673.46,25818.76,25837.61,25633.71,256250000.0,168.12,167.85,168.6,167.81,0.17,10.096,10.0622,10.1168,10.0603,0.34,1128.38,1125.81,1130.77,1125.5,3102.1,3060.43,3103.83,3050.11,55500000000,279.85,-0.6,-0.21,74009000,3490000000000.0
2019-03-05,44600.0,44250.0,-600.0,45100.0,44150.0,10612405.0,65.86,2789.65,2794.41,2796.44,2782.97,25806.63,25829.07,25877.15,25725.63,252260000.0,167.84,167.92,168.37,167.77,-0.06,10.0613,10.0806,10.1086,10.0532,-0.19,1125.81,1126.46,1129.48,1125.28,3054.25,3019.88,3054.96,3009.45,42410000000,280.45,-2.06,-0.73,77882000,3660000000000.0
2019-03-04,46000.0,44850.0,-250.0,46100.0,44800.0,12926539.0,65.61,2792.81,2814.37,2816.88,2767.66,25819.65,26122.19,26155.98,25611.55,295510000.0,167.94,168.18,168.47,167.72,-0.12,10.0806,10.0879,10.1049,10.033999999999999,0.04,1126.46,1127.66,1128.36,1123.75,3027.58,3015.94,3090.8,3006.94,52560000000,282.51,-1.29,-0.45,106024000,4880000000000.0
2019-02-28,46400.0,45100.0,-1650.0,46500.0,45100.0,23569321.0,64.58,2784.49,2788.11,2793.73,2782.51,25916.0,25984.28,26029.21,25896.56,338520000.0,168.19,167.21,168.53,167.0,0.58,10.1082,10.0771,10.1723,10.0725,0.33,1125.9,1118.5,1126.77,1117.1,2940.95,2950.05,2965.3,2930.2,35020000000,283.8,-4.96,-1.72,125130000,6010000000000.0
2019-02-26,47350.0,46750.0,-600.0,47450.0,46500.0,7985547.0,64.53,2793.9,2792.36,2803.12,2789.47,26057.98,26051.61,26155.29,25966.01,257850000.0,166.5,166.78,167.35,166.37,-0.2,10.0883,10.0497,10.1151,10.0465,0.39,1115.61,1116.06,1120.22,1114.64,2941.52,2969.1,2995.68,2938.62,56560000000,287.89,-1.11,-0.38,80441000,3570000000000.0
2019-02-25,47400.0,47350.0,200.0,47550.0,47050.0,7484716.0,64.5,2796.11,2804.35,2813.49,2794.99,26091.95,26126.15,26241.42,26080.66,281600000.0,166.84,167.35,168.15,166.75,-0.25,10.0488,10.1486,10.1585,10.0311,-0.95,1116.06,1123.31,1124.31,1115.5,2961.28,2838.39,2961.8,2838.39,52870000000,289.0,0.26,0.09,72200000,3390000000000.0
2019-02-22,46500.0,47150.0,200.0,47150.0,46450.0,6895772.0,64.92,2792.67,2780.67,2794.2,2779.11,26031.81,25906.27,26052.9,25906.27,279760000.0,167.25,167.59,167.88,167.0,-0.14,10.1449,10.1662,10.1897,10.1305,-0.2,1122.99,1125.63,1127.7,1121.2,2804.23,2749.46,2804.23,2736.33,30150000000,288.74,0.33,0.11,68812000,3040000000000.0
2019-02-20,46750.0,46900.0,950.0,47100.0,46500.0,11506720.0,64.95,2784.7,2779.05,2789.88,2774.06,25954.44,25872.26,25986.2,25846.48,287880000.0,167.12,166.16,167.4,166.0,0.58,10.1323,10.1507,10.1696,10.1128,-0.18,1123.22,1122.92,1125.24,1120.8,2761.22,2761.06,2767.41,2739.98,24600000000,288.4,3.49,1.22,87068000,4290000000000.0
2019-02-19,45850.0,45950.0,-250.0,46150.0,45450.0,6741395.0,64.66,2779.76,2769.28,2787.33,2767.29,25891.32,25849.85,25961.44,25820.01,280620000.0,166.15,166.46,166.97,166.09,-0.19,10.1507,10.1794,10.2225,10.1441,-0.31,1122.92,1126.1,1129.52,1122.5,2755.65,2759.5,2780.78,2737.59,28800000000,284.91,-0.99,-0.35,61745000,3060000000000.0
2019-02-15,46750.0,46050.0,-1450.0,46850.0,45650.0,10554643.0,64.68,2775.6,2760.24,2775.66,2760.24,25883.25,25564.63,25883.72,25564.63,328530000.0,166.31,166.42,166.95,166.23,-0.01,10.1982,10.1959,10.2513,10.1813,0.03,1126.44,1126.4,1130.87,1125.7,2682.39,2712.79,2715.63,2679.78,19600000000,283.98,-4.7,-1.63,75910000,3550000000000.0
2019-02-14,46600.0,47500.0,1300.0,47500.0,46150.0,17259341.0,64.06,2745.73,2743.5,2757.9,2731.23,25439.39,25460.65,25558.9,25308.09,313010000.0,166.32,166.5,166.79,166.12,-0.11,10.1955,10.1405,10.2082,10.1171,0.55,1126.4,1125.59,1129.58,1123.8,2719.7,2715.54,2729.45,2707.49,19700000000,288.68,3.71,1.3,111331000,4740000000000.0
2019-02-13,46400.0,46200.0,150.0,46700.0,46000.0,11299738.0,63.29,2753.03,2750.3,2761.85,2748.63,25543.27,25480.86,25625.95,25480.86,263330000.0,166.5,165.51,166.59,165.41,0.59,10.14,10.1497,10.1737,10.1198,-0.09,1125.59,1121.29,1126.2,1119.9,2721.07,2674.52,2727.07,2666.52,24380000000,284.97,1.28,0.45,92553000,3890000000000.0
2019-02-12,44650.0,46050.0,1050.0,46250.0,44650.0,13184367.0,62.51,2744.73,2722.61,2748.19,2722.61,25425.76,25152.03,25458.98,25152.03,278110000.0,165.53,165.77,166.16,165.45,-0.15,10.1488,10.2005,10.2126,10.1444,-0.52,1121.29,1125.99,1128.17,1120.8,2671.89,2654.03,2674.48,2648.83,18410000000,283.69,1.59,0.56,90040000,4160000000000.0
2019-02-11,44500.0,45000.0,200.0,45000.0,44250.0,11125044.0,61.65,2709.8,2712.4,2718.05,2703.79,25053.11,25142.81,25196.75,25009.1,241700000.0,165.78,166.63,166.88,165.56,-0.56,10.2014,10.2363,10.2537,10.1806,-0.45,1125.99,1124.05,1127.78,1122.76,2653.9,2613.17,2654.1,2613.17,15490000000,282.1,0.61,0.22,77813000,3580000000000.0
2019-02-01,46650.0,46350.0,200.0,46950.0,46250.0,13832454.0,62.62,2706.53,2702.32,2716.66,2696.88,25063.89,25025.31,25193.15,24982.49,372090000.0,165.97,165.94,166.59,165.63,-0.02,10.2233,10.2171,10.2965,10.2041,0.07,1119.4,1112.4,1120.31,1111.6,2618.23,2597.78,2618.48,2590.55,13200000000,285.79,-0.1,-0.03,112926000,4730000000000.0
2019-01-31,46650.0,46150.0,-250.0,47050.0,46150.0,21621145.0,60.53,2704.1,2685.49,2708.95,2678.65,24999.67,24954.48,25049.62,24842.09,507350000.0,166.01,165.42,166.54,165.19,0.36,10.2163,10.1898,10.2647,10.1803,0.26,1112.4,1111.04,1114.67,1109.5,2584.57,2581.33,2606.63,2571.58,15430000000,285.89,-0.73,-0.25,152219000,5880000000000.0
2019-01-30,44800.0,46400.0,900.0,46400.0,44800.0,17505980.0,59.05,2681.05,2653.62,2690.44,2648.34,25014.86,24826.52,25109.62,24790.9,397330000.0,165.42,166.11,166.76,165.17,-0.38,10.1898,10.22,10.2492,10.1682,-0.3,1111.04,1118.01,1119.74,1109.4,2575.58,2584.75,2598.82,2575.41,12050000000,286.62,3.62,1.28,133522000,4870000000000.0
2019-01-29,45050.0,45500.0,450.0,45500.0,44350.0,16215017.0,59.05,2640.0,2644.89,2650.93,2631.05,24579.96,24519.62,24674.87,24504.04,330870000.0,166.05,165.9,166.43,165.55,0.1,10.22,10.2316,10.2729,10.1968,-0.12,1118.01,1118.87,1122.5,1116.3,2594.25,2592.35,2601.74,2559.98,15560000000,283.0,1.36,0.48,128736000,4130000000000.0
2019-01-28,45000.0,45050.0,300.0,45500.0,44600.0,17998914.0,58.92,2643.85,2644.97,2644.97,2624.06,24528.22,24596.98,24596.98,24323.94,347170000.0,165.88,165.75,166.22,165.51,0.04,10.232000000000001,10.2153,10.2622,10.1947,0.2,1118.87,1118.51,1120.73,1115.4,2596.98,2615.71,2630.32,2591.1,14700000000,281.64,-0.03,-0.01,95098000,4330000000000.0
2019-01-25,44300.0,44750.0,1700.0,44750.0,43750.0,22789395.0,59.23,2664.76,2657.44,2672.38,2657.33,24737.2,24687.21,24860.15,24676.75,376890000.0,165.81,166.21,166.43,165.5,-0.28,10.212,10.2947,10.3052,10.1724,-0.8,1118.78,1128.75,1129.82,1117.3,2601.72,2596.26,2617.0,2595.63,15940000000,281.67,5.06,1.83,113677000,4960000000000.0
2019-01-24,43050.0,43050.0,1050.0,43100.0,42350.0,14747623.0,59.16,2642.33,2638.84,2647.2,2627.01,24553.24,24579.96,24626.3,24422.73,320170000.0,166.27,165.92,166.82,165.82,0.25,10.2946,10.2784,10.325999999999999,10.2683,0.16,1128.75,1126.46,1131.37,1125.8,2591.69,2584.65,2597.29,2569.7,15400000000,276.61,2.74,1.0,131277000,4070000000000.0
2019-01-23,41350.0,42000.0,-150.0,42250.0,41350.0,11071079.0,59.08,2638.7,2643.48,2653.19,2612.86,24575.62,24577.25,24700.98,24307.17,318600000.0,165.85,166.27,166.42,165.75,-0.23,10.277999999999999,10.3471,10.359000000000002,10.2492,-0.67,1126.46,1131.77,1132.77,1125.8,2581.0,2575.26,2589.51,2572.41,13140000000,273.87,1.16,0.43,97236000,3320000000000.0
2019-01-22,42750.0,42150.0,-600.0,42850.0,41850.0,9964356.0,59.1,2632.9,2657.88,2657.88,2617.27,24404.48,24607.76,24607.76,24244.31,338480000.0,166.24,166.68,166.76,165.93,-0.38,10.3476,10.3424,10.3689,10.2932,0.04,1131.77,1133.8,1134.28,1128.9,2579.7,2609.64,2609.64,2573.06,15250000000,272.71,-1.29,-0.47,68235000,3160000000000.0
2019-01-18,42000.0,42300.0,350.0,42400.0,41950.0,11029256.0,59.52,2670.71,2651.27,2675.47,2647.58,24706.35,24534.19,24750.22,24459.03,372970000.0,166.12,165.66,166.19,165.29,0.27,10.2581,10.2778,10.2859,10.222000000000001,-0.19,1126.08,1122.7,1126.64,1120.8,2596.01,2567.74,2598.88,2565.9,19080000000,273.88,2.0,0.74,76218000,3340000000000.0
2019-01-17,41700.0,41950.0,500.0,42100.0,41450.0,11736903.0,58.86,2635.96,2609.28,2645.06,2606.36,24370.1,24147.09,24474.46,24088.9,288590000.0,165.68,165.86,166.35,165.27,-0.12,10.2774,10.273,10.3449,10.2384,0.04,1122.7,1120.78,1125.35,1119.81,2559.64,2573.58,2582.56,2557.71,16250000000,271.88,0.65,0.24,83503000,3710000000000.0
2019-01-16,41150.0,41450.0,350.0,41450.0,40700.0,8491595.0,58.87,2616.1,2614.75,2625.76,2612.68,24207.16,24139.91,24288.61,24119.72,302830000.0,165.88,166.07,166.47,165.47,-0.13,10.2735,10.3299,10.3821,10.2541,-0.58,1120.78,1122.5,1125.22,1118.78,2570.42,2569.07,2574.24,2563.01,14930000000,271.23,1.3,0.48,98962000,3360000000000.0
2019-01-15,40050.0,41100.0,1050.0,41100.0,39850.0,11492756.0,58.51,2610.3,2585.1,2613.08,2585.1,24065.59,23914.11,24099.14,23887.93,291570000.0,166.09,165.75,166.38,165.41,0.21,10.3333,10.3717,10.3864,10.2968,-0.37,1122.85,1122.15,1125.29,1118.82,2570.34,2537.37,2571.5,2532.43,16030000000,269.93,4.94,1.86,86364000,3470000000000.0
2019-01-14,40450.0,40050.0,-450.0,40700.0,39850.0,11984996.0,57.64,2582.61,2580.31,2589.32,2570.41,23909.84,23880.53,23964.9,23765.24,277560000.0,165.75,165.34,166.53,165.3,0.25,10.3712,10.3114,10.4059,10.3017,0.68,1121.8,1118.53,1124.92,1118.3,2535.77,2553.33,2556.29,2533.01,14480000000,264.99,-2.14,-0.8,73785000,3280000000000.0
2019-01-11,40350.0,40500.0,700.0,40550.0,39950.0,11661063.0,58.38,2596.26,2588.11,2596.27,2577.4,23995.95,23940.01,23996.32,23798.16,262650000.0,165.34,164.72,165.81,164.59,0.41,10.3016,10.3097,10.3468,10.2788,-0.07,1118.23,1117.79,1120.72,1113.3,2553.83,2539.55,2554.79,2533.36,14940000000,267.13,1.58,0.59,79320000,3170000000000.0
2019-01-10,40000.0,39800.0,200.0,40150.0,39600.0,14731699.0,59.09,2596.64,2573.51,2597.82,2562.02,24001.92,23811.11,24014.78,23703.25,338150000.0,164.66,163.95,165.26,163.88,0.38,10.3093,10.3358,10.4107,10.2972,-0.27,1117.79,1118.18,1123.07,1116.3,2535.1,2543.85,2551.83,2531.66,15990000000,265.55,-0.05,-0.02,97192000,3870000000000.0
2019-01-09,38650.0,39600.0,1500.0,39600.0,38300.0,17452708.0,58.9,2584.96,2580.0,2595.32,2568.89,23879.12,23844.27,23985.45,23776.56,324570000.0,164.04,163.92,164.53,163.71,0.12,10.3377,10.3254,10.3603,10.2683,0.12,1118.18,1122.83,1125.58,1117.1,2544.34,2536.42,2574.41,2536.16,19190000000,265.6,5.95,2.29,97119000,4040000000000.0
2019-01-08,38000.0,38100.0,-650.0,39200.0,37950.0,12756554.0,56.87,2574.41,2568.11,2579.82,2547.56,23787.45,23680.32,23864.65,23581.45,317420000.0,163.84,163.15,164.49,163.03,0.43,10.3254,10.2806,10.3713,10.2756,0.44,1122.83,1117.66,1126.9,1116.8,2526.46,2530.3,2531.34,2520.16,15810000000,259.65,-1.92,-0.73,85333000,3280000000000.0
2019-01-07,38000.0,38750.0,1300.0,38900.0,37800.0,12748997.0,55.62,2549.69,2535.61,2566.16,2524.56,23531.35,23474.26,23687.74,23301.59,334200000.0,163.14,162.43,163.82,162.26,0.34,10.2806,10.2892,10.3691,10.2653,-0.1,1117.66,1116.1,1121.44,1114.9,2533.09,2528.7,2536.98,2515.51,17730000000,261.57,3.68,1.43,86497000,3810000000000.0
2019-01-04,37450.0,37450.0,-150.0,37600.0,36850.0,14108958.0,55.47,2531.94,2474.33,2538.07,2474.33,23433.16,22894.92,23518.64,22894.92,396020000.0,162.59,163.88,164.47,162.43,-0.76,10.2907,10.4568,10.4976,10.2811,-1.59,1116.85,1125.89,1128.92,1115.7,2514.87,2446.02,2515.32,2440.91,16890000000,257.89,2.12,0.83,89753000,4110000000000.0
2019-01-03,38300.0,37600.0,-1150.0,38550.0,37450.0,12471493.0,54.76,2447.89,2491.92,2493.14,2443.96,22686.22,23176.39,23176.39,22638.41,424240000.0,163.84,163.21,164.47,163.07,0.37,10.4573,10.2882,10.6797,10.2769,1.65,1125.89,1120.12,1131.05,1119.2,2464.36,2461.78,2488.48,2455.93,12440000000,255.77,-2.46,-0.95,90087000,3950000000000.0
2019-01-02,39400.0,38750.0,50.0,39400.0,38550.0,7847664.0,53.89,2510.03,2476.96,2519.49,2467.47,23346.24,23058.61,23413.47,22928.59,321570000.0,163.24,161.9,163.76,161.9,0.9,10.2876,10.1471,10.3147,10.1445,1.43,1120.12,1113.7,1122.91,1113.7,2465.29,2497.88,2500.28,2456.42,10990000000,258.23,-3.75,-1.43,69329000,3140000000000.0
2018-12-28,38250.0,38700.0,450.0,38900.0,38200.0,9900267.0,57.32,2485.74,2498.77,2520.27,2472.89,23062.4,23213.61,23381.88,22981.33,336510000.0,162.4,163.16,163.53,161.93,-0.45,10.1296,10.0905,10.134,10.0859,0.39,1117.05,1120.08,1122.42,1113.8,2493.9,2483.62,2505.11,2478.32,11920000000,261.98,1.41,0.54,61779000,2850000000000.0
2018-12-26,38400.0,38350.0,-450.0,38750.0,38300.0,12707675.0,57.42,2467.7,2363.12,2467.76,2346.58,22878.45,21857.73,22878.92,21712.53,433080000.0,163.19,163.1,163.79,162.97,-0.13,10.0899,10.1859,10.2078,10.0837,-1.12,1123.66,1123.36,1127.81,1122.38,2498.29,2501.12,2513.83,2492.08,10880000000,260.98,-3.47,-1.31,91380000,4310000000000.0
2018-12-24,38500.0,38800.0,150.0,39050.0,38300.0,9729530.0,56.93,2351.1,2400.56,2410.34,2351.1,21792.2,22317.28,22339.87,21792.2,308420000.0,163.04,163.46,163.56,162.79,-0.26,10.1844,10.1767,10.2073,10.1144,0.33,1124.87,1129.0,1129.71,1123.9,2527.01,2506.74,2529.44,2500.44,9730000000,264.45,-0.61,-0.23,61338000,2890000000000.0
2018-12-20,38600.0,38650.0,-450.0,39100.0,38500.0,11937617.0,57.53,2467.42,2496.77,2509.63,2441.18,22859.6,23224.12,23282.2,22644.31,576700000.0,163.07,163.94,164.07,162.75,-0.51,10.0892,10.0434,10.1404,10.0192,0.45,1122.78,1129.71,1131.95,1120.8,2536.27,2544.51,2554.86,2516.02,12060000000,264.81,-2.5,-0.94,78874000,3890000000000.0
2018-12-19,38900.0,39100.0,200.0,39350.0,38850.0,9942037.0,58.21,2506.96,2547.05,2585.29,2488.96,23323.66,23693.33,24057.34,23162.64,503550000.0,163.91,163.5,163.97,162.68,0.23,10.0436,10.0198,10.0631,9.9741,0.23,1129.71,1127.53,1130.05,1121.16,2549.56,2578.68,2579.87,2547.08,10770000000,267.31,2.13,0.8,80551000,3600000000000.0
2018-12-18,38300.0,38900.0,-250.0,39200.0,38300.0,11042101.0,57.92,2546.16,2559.9,2573.99,2528.71,23675.64,23769.13,23927.77,23516.02,408070000.0,163.53,163.78,164.28,163.37,-0.15,10.0203,10.0115,10.0654,10.0031,0.1,1127.53,1129.2,1132.9,1126.4,2576.65,2583.63,2599.15,2563.57,11700000000,265.18,-1.15,-0.43,89572000,3770000000000.0
2018-12-17,38650.0,39150.0,200.0,39600.0,38650.0,11532968.0,59.14,2545.94,2590.75,2601.13,2530.54,23592.98,23986.83,24088.08,23456.88,466740000.0,163.77,163.89,164.35,163.6,-0.13,10.0106,9.9933,10.0439,9.96,0.21,1129.55,1132.73,1134.15,1128.75,2597.97,2587.26,2598.97,2573.87,11740000000,266.33,0.78,0.29,70381000,3300000000000.0
2018-12-14,40200.0,38950.0,-1050.0,40200.0,38700.0,19671783.0,59.35,2599.95,2629.68,2635.07,2593.84,24100.51,24408.04,24431.14,24033.79,416940000.0,163.98,163.58,164.6,163.44,0.26,9.9899,9.905,10.0274,9.8989,0.86,1132.7,1125.55,1135.89,1124.6,2593.74,2627.28,2629.16,2593.74,14590000000,265.55,-3.86,-1.43,96505000,4310000000000.0
2018-12-13,40650.0,40000.0,-450.0,40750.0,40000.0,26254646.0,59.92,2650.54,2658.7,2670.19,2637.27,24597.38,24575.86,24740.96,24473.29,299970000.0,163.56,163.48,163.97,163.22,0.04,9.905,9.9291,9.9457,9.8848,-0.24,1125.55,1124.82,1127.52,1121.39,2634.05,2607.14,2645.84,2599.46,15070000000,269.41,0.94,0.35,137338000,6490000000000.0
2018-12-12,40250.0,40450.0,200.0,40700.0,40150.0,12024279.0,59.24,2651.07,2658.23,2685.44,2650.26,24527.27,24509.09,24828.29,24509.09,344330000.0,163.49,163.68,164.19,163.29,-0.13,9.9291,9.9619,9.9693,9.9201,-0.33,1124.82,1129.53,1130.6,1123.4,2602.15,2608.11,2610.01,2595.07,10350000000,268.47,3.78,1.43,77875000,3920000000000.0
2018-12-11,40600.0,40250.0,50.0,40700.0,40200.0,10638766.0,59.14,2636.78,2664.44,2674.35,2621.3,24370.24,24719.91,24791.26,24221.06,342960000.0,163.7,163.26,164.19,163.26,0.28,9.9623,9.9556,10.0194,9.9462,0.07,1129.53,1128.54,1132.6,1126.5,2594.09,2587.01,2596.15,2583.2,10130000000,264.69,-0.66,-0.25,69211000,4060000000000.0
2018-12-10,40450.0,40200.0,-750.0,40650.0,40000.0,14892263.0,59.01,2637.72,2630.86,2647.51,2583.23,24423.26,24360.95,24500.81,23881.37,389690000.0,163.25,163.64,163.9,163.02,-0.21,9.9551,9.9817,10.0376,9.9526,-0.23,1128.37,1124.89,1131.27,1122.65,2584.58,2589.19,2599.76,2576.24,11320000000,265.35,-2.93,-1.09,75018000,3460000000000.0
2018-12-07,40900.0,40950.0,450.0,41400.0,40850.0,11433083.0,60.2,2633.08,2691.26,2708.54,2623.14,24388.95,24918.82,25095.62,24284.78,398230000.0,163.6,162.57,163.84,162.34,0.65,9.9778,9.9286,10.0052,9.895,0.5,1124.85,1118.7,1126.5,1116.6,2605.89,2609.34,2614.58,2599.28,10910000000,268.28,1.1,0.41,67669000,3100000000000.0
2018-12-06,40600.0,40500.0,-950.0,41100.0,40450.0,14251826.0,59.21,2695.95,2663.51,2696.15,2621.53,24947.67,24737.42,24951.01,24242.22,471690000.0,162.54,162.47,163.29,162.2,0.02,9.9286,9.8438,10.0062,9.8317,0.87,1118.7,1114.16,1123.9,1112.3,2605.18,2629.82,2633.68,2603.13,14170000000,267.18,-4.31,-1.59,83322000,3940000000000.0
2018-12-04,42650.0,42150.0,-1100.0,42900.0,41900.0,14347746.0,61.05,2700.06,2782.43,2785.93,2697.18,25027.07,25752.56,25773.12,25008.11,418900000.0,162.56,161.19,162.75,161.06,0.84,9.8551,9.7616,9.8822,9.7553,0.96,1111.51,1109.54,1114.4,1104.7,2665.96,2651.56,2666.08,2644.9,16790000000,273.29,-2.89,-1.05,79477000,3820000000000.0
2018-12-03,42750.0,43250.0,1400.0,43400.0,42400.0,12110702.0,60.52,2790.37,2790.5,2800.18,2773.38,25826.43,25779.57,25980.21,25670.51,388480000.0,161.2,160.96,161.68,160.23,0.14,9.7615,9.8739,9.8755,9.7576,-1.14,1109.54,1120.56,1120.62,1108.65,2654.8,2647.13,2665.3,2629.18,20750000000,276.18,4.83,1.78,86762000,4050000000000.0
2018-11-28,42800.0,43150.0,100.0,43200.0,42750.0,6943099.0,65.52,2743.79,2691.45,2744.0,2684.38,25366.43,24832.84,25368.93,24832.84,362160000.0,161.56,162.59,162.91,161.4,-0.65,9.8824,9.9355,9.9545,9.8763,-0.54,1123.48,1130.51,1132.72,1122.3,2601.74,2575.45,2601.96,2561.56,14600000000,273.45,1.37,0.5,78038000,3520000000000.0
